Brain_Searched, 126:127, XBirA_2:No_BirA_6	Brain_Searched, 126:128, XBirA_2:No_BirA_5	Brain_Searched, 126:129, XBirA_2:XBirA_3	Brain_Searched, 126:130, XBirA_2:XBirA_1	Brain_Searched, 126:131, XBirA_2:No_BirA_4	Brain_Searched, 127:126, No_BirA_6:XBirA_2	Brain_Searched, 127:128, No_BirA_6:No_BirA_5	Brain_Searched, 127:129, No_BirA_6:XBirA_3	Brain_Searched, 127:130, No_BirA_6:XBirA_1	Brain_Searched, 127:131, No_BirA_6:No_BirA_4	Brain_Searched, 128:126, No_BirA_5:XBirA_2	Brain_Searched, 128:127, No_BirA_5:No_BirA_6	Brain_Searched, 128:129, No_BirA_5:XBirA_3	Brain_Searched, 128:130, No_BirA_5:XBirA_1	Brain_Searched, 128:131, No_BirA_5:No_BirA_4	Brain_Searched, 129:126, XBirA_3:XBirA_2	Brain_Searched, 129:127, XBirA_3:No_BirA_6	Brain_Searched, 129:128, XBirA_3:No_BirA_5	Brain_Searched, 129:130, XBirA_3:XBirA_1	Brain_Searched, 129:131, XBirA_3:No_BirA_4	Brain_Searched, 130:126, XBirA_1:XBirA_2	Brain_Searched, 130:127, XBirA_1:No_BirA_6	Brain_Searched, 130:128, XBirA_1:No_BirA_5	Brain_Searched, 130:129, XBirA_1:XBirA_3	Brain_Searched, 130:131, XBirA_1:No_BirA_4	Brain_Searched, 131:126, No_BirA_4:XBirA_2	Brain_Searched, 131:127, No_BirA_4:No_BirA_6	Brain_Searched, 131:128, No_BirA_4:No_BirA_5	Brain_Searched, 131:129, No_BirA_4:XBirA_3	Brain_Searched, 131:130, No_BirA_4:XBirA_1	id	accession_number	geneSymbol	numColumnsProteinObserved	numSpectraProteinObserved	numPepsUnique	numPepsUniqueSubgroupSpecificCI	accession_numbers	species	protein_mw	percentCoverage	groupNum	subgroupNum	scoreUnique	scoreUniqueSubgroupSpecificCI	orfCategory	sequenceLength	entry_name	cellular_component	biological_process	molecular_function	Brain_Searched unique_peptides	Brain_Searched numSpectra	Brain_Searched totalIntensity	Brain_Searched pct_cov
-0.331	-0.028	0.137	0.228	-0.074	0.331	0.297	0.494	0.562	0.282	0.028	-0.297	0.201	0.284	-0.005	-0.137	-0.494	-0.201	0.078	-0.232	-0.228	-0.562	-0.284	-0.078	-0.291	0.074	-0.282	0.005	0.232	0.291	Q68FG2	Q68FG2	Sptbn2	1	1132	237	197	Q68FG2	MOUSE	272173.4	84.2	6	6.3	3776.17	3209.08		2388	Spectrin beta chain	photoreceptor inner segment|extracellular space|cytoplasm|plasma membrane|spectrin|apical plasma membrane|cell junction|neuronal cell body|	synapse assembly|vesicle-mediated transport|cerebellar Purkinje cell layer morphogenesis|adult behavior|multicellular organism growth|	actin binding|structural constituent of cytoskeleton|phospholipid binding|	197	1132	2.1e+12	77.5%
-0.249	-0.313	0.04	0.154	-0.264	0.249	-0.072	0.308	0.42	0.00900000000000001	0.313	0.072	0.378	0.495	0.083	-0.04	-0.308	-0.378	0.103	-0.318	-0.154	-0.42	-0.495	-0.103	-0.415	0.264	-0.00900000000000001	-0.083	0.318	0.415	E9PX29	E9PX29	Sptbn4	1	523	177	163	E9PX29|Q91ZE6|E9PZC2|D3Z4P8	MOUSE	290073.8	68.9	6	6.4	2585.2	2419.03		2561	Spectrin beta chain	cytoplasm|spectrin|membrane|nuclear matrix|PML body|axon|paranode region of axon|neuronal cell body|axon initial segment|axon hillock|extracellular exosome|cell body fiber|	regulation of sodium ion transport|axonogenesis|sensory perception of sound|adult walking behavior|fertilization|negative regulation of heart rate|transmission of nerve impulse|central nervous system projection neuron axonogenesis|reproductive process|adult behavior|regulation of peptidyl-serine phosphorylation|cellular protein localization|positive regulation of multicellular organism growth|clustering of voltage-gated sodium channels|cardiac conduction|	actin binding|structural constituent of cytoskeleton|protein binding|phospholipid binding|phosphatase binding|ankyrin binding|spectrin binding|	163	523	7.31e+11	66.5%
-0.33	0.0519999999999999	0.227	0.204	0.133	0.33	0.398	0.622	0.569	0.507	-0.0519999999999999	-0.398	0.206	0.206	0.112	-0.227	-0.622	-0.206	-0.012	-0.122	-0.204	-0.569	-0.206	0.012	-0.097	-0.133	-0.507	-0.112	0.122	0.097	Q3UGX2	Q3UGX2	Sptb	1	385	160	142	Q3UGX2|E9Q397|P15508	MOUSE	268999.3	67.7	6	6.5	2244.93	1997.05		2329	Spectrin beta chain	cytoplasm|plasma membrane|spectrin|cell surface|spectrin-associated cytoskeleton|membrane|cortical cytoskeleton|protein complex|	porphyrin-containing compound biosynthetic process|plasma membrane organization|hemopoiesis|	actin binding|structural constituent of cytoskeleton|phospholipid binding|ankyrin binding|protein heterodimerization activity|actin filament binding|	142	385	1.15e+11	63.3%
-0.0290000000000001	-0.04	-0.042	0.003	-0.027	0.0290000000000001	-0.00699999999999995	-0.004	0.036	0.0239999999999999	0.04	0.00699999999999995	0.005	0.0449999999999999	0.0399999999999999	0.042	0.004	-0.005	0.048	0.001	-0.003	-0.036	-0.0449999999999999	-0.048	-0.025	0.027	-0.0239999999999999	-0.0399999999999999	-0.001	0.025	Q9JHU4	Q9JHU4	Dync1h1	1	943	280	280	Q9JHU4	MOUSE	534774.4	60.3	7	7.1	4112.87	4112.87		4644	Cytoplasmic dynein 1 heavy chain 1	cytoplasm|centrosome|cytoplasmic dynein complex|microtubule|membrane|filopodium|extracellular exosome|	cilium movement|transport|metabolic process|cytoplasmic mRNA processing body assembly|stress granule assembly|establishment of spindle localization|	microtubule motor activity|protein binding|ATP binding|ATPase activity|poly(A) RNA binding|dynein light intermediate chain binding|	280	943	4.63e+11	60.3%
0.158	-0.0910000000000001	0.276	0.298	-0.233	-0.158	-0.253	0.129	0.122	-0.376	0.0910000000000001	0.253	0.398	0.408	-0.114	-0.276	-0.129	-0.398	0.005	-0.548	-0.298	-0.122	-0.408	-0.005	-0.533	0.233	0.376	0.114	0.548	0.533	Q8C8R3-2	Q8C8R3-2	Ank2	1	1350	263	11	Q8C8R3-2	MOUSE	431269.8	71.7	8	8.1	4099.83	166.58		3898	Isoform 2 of Ankyrin-2	intracellular|cytoplasm|cytoskeleton|plasma membrane|integral component of plasma membrane|intercalated disc|basolateral plasma membrane|apical plasma membrane|Z disc|T-tubule|M band|A band|sarcolemma|costamere|postsynaptic membrane|perinuclear region of cytoplasm|neuronal postsynaptic density|	regulation of heart rate|atrial septum development|cellular calcium ion homeostasis|protein localization|positive regulation of gene expression|regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion|regulation of cardiac muscle contraction by calcium ion signaling|regulation of protein stability|T-tubule organization|protein localization to cell surface|cellular protein localization|protein localization to M-band|protein localization to T-tubule|regulation of apoptotic process|positive regulation of potassium ion transport|protein stabilization|regulation of calcium ion transport|positive regulation of calcium ion transport|regulation of cardiac muscle contraction|cardiac muscle contraction|regulation of ventricular cardiac muscle cell membrane repolarization|protein localization to endoplasmic reticulum|protein localization to plasma membrane|protein targeting to plasma membrane|regulation of cardiac muscle cell contraction|ventricular cardiac muscle cell action potential|atrial cardiac muscle cell action potential|SA node cell action potential|regulation of cardiac muscle cell membrane potential|atrial cardiac muscle cell to AV node cell communication|SA node cell to atrial cardiac muscle cell communication|regulation of heart rate by cardiac conduction|regulation of AV node cell action potential|regulation of SA node cell action potential|regulation of atrial cardiac muscle cell action potential|positive regulation of potassium ion transmembrane transporter activity|regulation of calcium ion transmembrane transporter activity|positive regulation of calcium ion transmembrane transporter activity|regulation of cation channel activity|positive regulation of cation channel activity|	protein binding|potassium channel regulator activity|protein kinase binding|spectrin binding|protein binding, bridging|ion channel binding|ATPase binding|	263	1350	2.32e+12	71.7%
-0.458	0.49	0.697	0.122	0.77	0.458	0.348	0.89	0.652	1.113	-0.49	-0.348	0.429	-0.342	0.238	-0.697	-0.89	-0.429	-0.523	0.066	-0.122	-0.652	0.342	0.523	0.666	-0.77	-1.113	-0.238	-0.066	-0.666	Q8C8R3-4	Q8C8R3-4	Ank2	1	5	261	2	Q8C8R3-4|Q8C8R3-3	MOUSE	435314	70.9	8	8.2	4067.93	16.22		3898	Isoform 4 of Ankyrin-2	intracellular|cytoplasm|cytoskeleton|plasma membrane|integral component of plasma membrane|intercalated disc|basolateral plasma membrane|apical plasma membrane|Z disc|T-tubule|M band|A band|sarcolemma|costamere|postsynaptic membrane|perinuclear region of cytoplasm|neuronal postsynaptic density|	regulation of heart rate|atrial septum development|cellular calcium ion homeostasis|protein localization|positive regulation of gene expression|regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion|regulation of cardiac muscle contraction by calcium ion signaling|regulation of protein stability|T-tubule organization|protein localization to cell surface|cellular protein localization|protein localization to M-band|protein localization to T-tubule|regulation of apoptotic process|positive regulation of potassium ion transport|protein stabilization|regulation of calcium ion transport|positive regulation of calcium ion transport|regulation of cardiac muscle contraction|cardiac muscle contraction|regulation of ventricular cardiac muscle cell membrane repolarization|protein localization to endoplasmic reticulum|protein localization to plasma membrane|protein targeting to plasma membrane|regulation of cardiac muscle cell contraction|ventricular cardiac muscle cell action potential|atrial cardiac muscle cell action potential|SA node cell action potential|regulation of cardiac muscle cell membrane potential|atrial cardiac muscle cell to AV node cell communication|SA node cell to atrial cardiac muscle cell communication|regulation of heart rate by cardiac conduction|regulation of AV node cell action potential|regulation of SA node cell action potential|regulation of atrial cardiac muscle cell action potential|positive regulation of potassium ion transmembrane transporter activity|regulation of calcium ion transmembrane transporter activity|positive regulation of calcium ion transmembrane transporter activity|regulation of cation channel activity|positive regulation of cation channel activity|	protein binding|potassium channel regulator activity|protein kinase binding|spectrin binding|protein binding, bridging|ion channel binding|ATPase binding|	2	5	2.99e+08	0.2%
-0.2	0.0329999999999999	0.351	0.111	0.266	0.2	0.238	0.576	0.331	0.439	-0.0329999999999999	-0.238	0.327	0.075	0.206	-0.351	-0.576	-0.327	-0.225	-0.108	-0.111	-0.331	-0.075	0.225	0.167	-0.266	-0.439	-0.206	0.108	-0.167	Q02357-6	Q02357-6	Ank1	1	256	96	88	Q02357-6|A0A0R4J1N7|Q02357|E9QNT8|D3Z5M4|D3YTV8|Q02357-4|Q0VGY9|Q02357-5|Q02357-3|G8JL84|B7ZW98|Q02357-2|G5E8J2|G3UY11|D6RJ51|Q02357-7	MOUSE	210742.6	54.7	8	8.6	1442.27	1320.81		1862	Isoform 6 of Ankyrin-1	plasma membrane|spectrin-associated cytoskeleton|membrane|sarcoplasmic reticulum|cortical cytoskeleton|	porphyrin-containing compound biosynthetic process|ER to Golgi vesicle-mediated transport|signal transduction|monovalent inorganic cation transport|erythrocyte development|iron ion homeostasis|protein targeting to plasma membrane|	cytoskeletal adaptor activity|enzyme binding|spectrin binding|ATPase binding|	88	256	8.3e+10	52.5%
0.667	-0.56	0.404	0.062	-0.342	-0.667	-1.228	-0.246	-0.421	-1.165	0.56	1.228	0.987	0.683	0.17	-0.404	0.246	-0.987	-0.307	-0.772	-0.062	0.421	-0.683	0.307	-0.445	0.342	1.165	-0.17	0.772	0.445	S4R2D6	S4R2D6	Ank2	1	5	40	2	S4R2D6|Q8C8R3-6	MOUSE	53110.7	77.9	8	8.7	631.01	18.95		489	Ankyrin-2	cytoplasm|plasma membrane|Z disc|M band|perinuclear region of cytoplasm|neuronal postsynaptic density|	protein localization|T-tubule organization|cellular protein localization|regulation of apoptotic process|cardiac muscle contraction|protein localization to plasma membrane|protein targeting to plasma membrane|regulation of cardiac muscle cell membrane potential|regulation of cation channel activity|	protein binding|potassium channel regulator activity|	2	5	3.3e+08	4.4%
-0.0150000000000001	-0.289	-0.163	0.296	-0.462	0.0150000000000001	-0.296	0.0510000000000002	0.305	-0.389	0.289	0.296	0.081	0.45	-0.316	0.163	-0.0510000000000002	-0.081	0.464	-0.587	-0.296	-0.305	-0.45	-0.464	-0.694	0.462	0.389	0.316	0.587	0.694	Q8C8R3-7	Q8C8R3-7	Ank2	1	7	40	5	Q8C8R3-7	MOUSE	49882.2	80.1	8	8.8	629	59.04		3898	Isoform 7 of Ankyrin-2	intracellular|cytoplasm|cytoskeleton|plasma membrane|integral component of plasma membrane|intercalated disc|basolateral plasma membrane|apical plasma membrane|Z disc|T-tubule|M band|A band|sarcolemma|costamere|postsynaptic membrane|perinuclear region of cytoplasm|neuronal postsynaptic density|	regulation of heart rate|atrial septum development|cellular calcium ion homeostasis|protein localization|positive regulation of gene expression|regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion|regulation of cardiac muscle contraction by calcium ion signaling|regulation of protein stability|T-tubule organization|protein localization to cell surface|cellular protein localization|protein localization to M-band|protein localization to T-tubule|regulation of apoptotic process|positive regulation of potassium ion transport|protein stabilization|regulation of calcium ion transport|positive regulation of calcium ion transport|regulation of cardiac muscle contraction|cardiac muscle contraction|regulation of ventricular cardiac muscle cell membrane repolarization|protein localization to endoplasmic reticulum|protein localization to plasma membrane|protein targeting to plasma membrane|regulation of cardiac muscle cell contraction|ventricular cardiac muscle cell action potential|atrial cardiac muscle cell action potential|SA node cell action potential|regulation of cardiac muscle cell membrane potential|atrial cardiac muscle cell to AV node cell communication|SA node cell to atrial cardiac muscle cell communication|regulation of heart rate by cardiac conduction|regulation of AV node cell action potential|regulation of SA node cell action potential|regulation of atrial cardiac muscle cell action potential|positive regulation of potassium ion transmembrane transporter activity|regulation of calcium ion transmembrane transporter activity|positive regulation of calcium ion transmembrane transporter activity|regulation of cation channel activity|positive regulation of cation channel activity|	protein binding|potassium channel regulator activity|protein kinase binding|spectrin binding|protein binding, bridging|ion channel binding|ATPase binding|	5	7	8.27e+08	5.2%
-0.301	-0.227	0.355	0.157	-0.011	0.301	0.079	0.684	0.459	0.305	0.227	-0.079	0.596	0.399	0.243	-0.355	-0.684	-0.596	-0.196	-0.383	-0.157	-0.459	-0.399	0.196	-0.152	0.011	-0.305	-0.243	0.383	0.152	D3Z4J3	D3Z4J3	Myo5a	1	1575	225	215	D3Z4J3|D3YZ62|Q99104|E9Q1F5|D6RFU0|A0A1L1SUF0	MOUSE	217175.7	77	9	9.1	3411.33	3253.74		1855	Unconventional myosin-Va	ruffle|photoreceptor outer segment|cytoplasm|Golgi apparatus|cytosol|intermediate filament|membrane|myosin complex|secretory granule|filopodium tip|melanosome|actomyosin|neuronal cell body|extracellular exosome|lysosome|early endosome|late endosome|peroxisome|endoplasmic reticulum|actin filament|vesicle|microtubule plus-end|recycling endosome|	melanin metabolic process|exocytosis|post-Golgi vesicle-mediated transport|synaptic transmission|visual perception|actin filament-based movement|vesicle transport along actin filament|insulin secretion|melanocyte differentiation|regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity|locomotion involved in locomotory behavior|secretory granule localization|melanosome localization|melanosome transport|melanin biosynthetic process|odontogenesis|myelination|long-chain fatty acid biosynthetic process|pigmentation|developmental pigmentation|synapse organization|endoplasmic reticulum localization|	microfilament motor activity|motor activity|actin binding|calcium ion binding|protein binding|calmodulin binding|ATP binding|Rab GTPase binding|poly(A) RNA binding|	227	1575	6.16e+12	77.0%
-0.395	-0.445	0.124	0.218	0.063	0.395	-0.069	0.546	0.679	0.454	0.445	0.069	0.577	0.74	0.444	-0.124	-0.546	-0.577	0.095	-0.128	-0.218	-0.679	-0.74	-0.095	-0.154	-0.063	-0.454	-0.444	0.128	0.154	P21271-3	P21271-3	Myo5b	1	35	36	23	P21271-3|G3X9Y9|P21271|G5E8G6	MOUSE	215088.1	18.4	9	9.2	427.57	253.71		1818	Isoform 3 of Unconventional myosin-Vb	brush border|myosin complex|protein complex|apical cortex|extracellular exosome|	metabolic process|protein transport|vesicle-mediated transport|endosome localization|	motor activity|actin binding|calmodulin binding|ATP binding|Rab GTPase binding|	23	35	3.65e+09	14.0%
-0.39	-0.516	0.238	0.079	-0.195	0.39	-0.143	0.646	0.461	0.21	0.516	0.143	0.775	0.609	0.372	-0.238	-0.646	-0.775	-0.161	-0.436	-0.079	-0.461	-0.609	0.161	-0.246	0.195	-0.21	-0.372	0.436	0.246	Q9JMH9-6	Q9JMH9-6	Myo18a	1	1078	231	3	Q9JMH9-6|B2RRE2|E9QAX2|Q9JMH9-2|Q9JMH9-5|E9Q405	MOUSE	235008.1	75.9	10	10.1	3322.63	56.55		2050	Isoform 6 of Unconventional myosin-XVIIIa	Golgi membrane|endoplasmic reticulum-Golgi intermediate compartment|trans-Golgi network|cytoskeleton|brush border|membrane|myosin complex|actomyosin|	Golgi organization|cell migration|actomyosin structure organization|negative regulation of apoptotic process|Golgi vesicle budding|positive regulation of protein secretion|Golgi ribbon formation|asymmetric Golgi ribbon formation|	ATP binding|ADP binding|poly(A) RNA binding|actin filament binding|	231	1078	1.48e+12	75.9%
-0.293	-0.366	0.129	0.112	0.072	0.293	-0.294	0.413	0.355	0.185	0.366	0.294	0.515	0.488	0.483	-0.129	-0.413	-0.515	-0.028	-0.238	-0.112	-0.355	-0.488	0.028	-0.003	-0.072	-0.185	-0.483	0.238	0.003	E9QA74	E9QA74	Myo18a	1	4	175	3	E9QA74	MOUSE	187503.1	74.2	10	10.4	2511.84	28.79		1642	Unconventional myosin-XVIIIa	Golgi membrane|trans-Golgi network|cytoskeleton|membrane|myosin complex|actomyosin|	Golgi organization|metabolic process|cell migration|actomyosin structure organization|negative regulation of apoptotic process|Golgi vesicle budding|positive regulation of protein secretion|Golgi ribbon formation|asymmetric Golgi ribbon formation|	motor activity|ATP binding|ADP binding|poly(A) RNA binding|actin filament binding|	3	4	1.99e+08	2.1%
-0.627	-0.105	0.318	0.036	0.23	0.627	0.506	0.97	0.647	0.862	0.105	-0.506	0.473	0.16	0.371	-0.318	-0.97	-0.473	-0.298	-0.119	-0.036	-0.647	-0.16	0.298	0.195	-0.23	-0.862	-0.371	0.119	-0.195	Q5SWZ5	Q5SWZ5	Mprip	1	922	202	113	Q5SWZ5|G5E8W1	MOUSE	259278.6	81.1	11	11.1	3088.63	1731.15		2269	Myosin phosphatase Rho-interacting protein	cytoplasm|focal adhesion|actin cytoskeleton|			202	922	7.86e+11	81.1%
-0.705	-0.227	0.157	0.076	0.089	0.705	0.464	0.825	0.834	0.776	0.227	-0.464	0.345	0.258	0.337	-0.157	-0.825	-0.345	-0.027	-0.021	-0.076	-0.834	-0.258	0.027	0.06	-0.089	-0.776	-0.337	0.021	-0.06	P97434-2	P97434-2	Mprip	1	20	92	3	P97434-2|P97434|P97434-5|P97434-4	MOUSE	118819	78.5	11	11.2	1405.47	47.99		1024	Isoform 2 of Myosin phosphatase Rho-interacting protein	cytoplasm|focal adhesion|actin cytoskeleton|		actin binding|	3	20	4.05e+09	2.5%
-0.252	-0.379	0.01	-0.001	-0.464	0.252	-0.059	0.389	0.206	-0.206	0.379	0.059	0.37	0.388	0.00800000000000001	-0.01	-0.389	-0.37	0.016	-0.56	0.001	-0.206	-0.388	-0.016	-0.414	0.464	0.206	-0.00800000000000001	0.56	0.414	Q99KW3	Q99KW3	Triobp	1	3	4	3	Q99KW3|Q99KW3-4|E9QMQ3|Q99KW3-1|Q99KW3-2|Q99KW3-5	MOUSE	225303.5	2.6	11	11.3	25.93	14.73		2014	TRIO and F-actin-binding protein	nucleus|cytoplasm|microtubule organizing center|focal adhesion|actin cytoskeleton|midbody|	mitotic nuclear division|regulation of actin cytoskeleton organization|cell division|positive regulation of substrate adhesion-dependent cell spreading|	ubiquitin protein ligase binding|actin filament binding|	3	3	2.26e+10	2.1%
-0.275	-0.622	0.013	-0.018	-0.174	0.275	-0.312	0.299	0.254	0.102	0.622	0.312	0.632	0.592	0.443	-0.013	-0.299	-0.632	-0.033	-0.21	0.018	-0.254	-0.592	0.033	-0.15	0.174	-0.102	-0.443	0.21	0.15	Q5SWU9	Q5SWU9	Acaca	1	1082	193	171	Q5SWU9|Q5SWU9-2	MOUSE	266849.4	76.7	12	12.1	3063.49	2764.24		2345	Acetyl-CoA carboxylase 1	nucleolus|cytoplasm|mitochondrion|cytosol|actin cytoskeleton|extracellular exosome|	tissue homeostasis|acetyl-CoA metabolic process|lipid metabolic process|fatty acid biosynthetic process|multicellular organismal protein metabolic process|protein homotetramerization|lipid homeostasis|cellular response to prostaglandin E stimulus|malonyl-CoA biosynthetic process|	acetyl-CoA carboxylase activity|biotin carboxylase activity|protein binding|ATP binding|metal ion binding|	193	1082	2.02e+12	76.7%
-0.439	-0.326	0.198	0.036	0.059	0.439	0.127	0.692	0.488	0.519	0.326	-0.127	0.502	0.352	0.393	-0.198	-0.692	-0.502	-0.181	-0.124	-0.036	-0.488	-0.352	0.181	0.065	-0.059	-0.519	-0.393	0.124	-0.065	E9Q4Z2	E9Q4Z2	Acacb	1	126	72	50	E9Q4Z2	MOUSE	278141.4	33.5	12	12.2	974.59	675.34		2448	Acetyl-CoA carboxylase 2	nucleus|mitochondrion|endomembrane system|membrane|	acetyl-CoA metabolic process|fatty acid biosynthetic process|positive regulation of lipid storage|negative regulation of fatty acid oxidation|protein homotetramerization|positive regulation of heart growth|malonyl-CoA biosynthetic process|	acetyl-CoA carboxylase activity|biotin carboxylase activity|ATP binding|metal ion binding|	50	126	4.68e+10	25.2%
0.317	0.0509999999999999	-0.093	-0.274	-0.206	-0.317	-0.261	-0.397	-0.586	-0.501	-0.0509999999999999	0.261	-0.121	-0.325	-0.219	0.093	0.397	0.121	-0.187	-0.119	0.274	0.586	0.325	0.187	0.079	0.206	0.501	0.219	0.119	-0.079	Q9QYX7	Q9QYX7	Pclo	1	717	215	209	Q9QYX7|Q9QYX7-2	MOUSE	552707.3	46.1	13	13.1	2908.57	2814.81		5068	Protein piccolo	intracellular|postsynaptic density|cell junction|synapse|presynaptic active zone|extracellular exosome|	cytoskeleton organization|synapse assembly|synaptic vesicle targeting|regulation of exocytosis|cAMP-mediated signaling|insulin secretion|	calcium ion binding|protein binding|profilin binding|calcium-dependent phospholipid binding|	215	717	3e+11	46.1%
0.221	0.0639999999999999	-0.13	-0.316	-0.201	-0.221	-0.145	-0.346	-0.538	-0.414	-0.0639999999999999	0.145	-0.192	-0.37	-0.233	0.13	0.346	0.192	-0.167	-0.079	0.316	0.538	0.37	0.167	0.125	0.201	0.414	0.233	0.079	-0.125	O88737	O88737	Bsn	1	738	196	190	O88737|O88737-2	MOUSE	420832.3	58.5	13	13.2	2975.26	2881.5		3942	Protein bassoon	trans-Golgi network|cytoskeleton|cell surface|postsynaptic density|extrinsic component of membrane|cell junction|axon|dendrite|neuronal cell body|neuron projection terminus|synapse|presynaptic active zone|excitatory synapse|neuronal postsynaptic density|integral component of membrane|	synapse assembly|	protein binding|metal ion binding|	190	738	4.17e+11	57.6%
0.153	-0.0910000000000001	-0.091	-0.033	-0.398	-0.153	-0.27	-0.232	-0.192	-0.542	0.0910000000000001	0.27	0.014	0.09	-0.248	0.091	0.232	-0.014	0.066	-0.311	0.033	0.192	-0.09	-0.066	-0.357	0.398	0.542	0.248	0.311	0.357	P20357	P20357	Map2	1	779	174	126	P20357|Q80ZL4|Q80X35	MOUSE	199527.5	78.7	14	14.1	2536.24	1893.6		1828	Microtubule-associated protein 2	intracellular|nucleolus|cytoplasm|microtubule|microtubule associated complex|postsynaptic density|dendrite|nuclear periphery|neuron projection|neuronal cell body|dendritic shaft|cell body|CA3 pyramidal cell dendrite|neuronal postsynaptic density|	microtubule bundle formation|axonogenesis|dendrite development|central nervous system neuron development|cellular response to organic substance|	dystroglycan binding|protein binding|calmodulin binding|cytoskeletal regulatory protein binding|microtubule binding|	174	779	8.96e+11	78.7%
