id,adj.P.Val.xBirA.over.NoBirA,AveExpr.xBirA.over.NoBirA,Log.P.Value.xBirA.over.NoBirA,logFC.xBirA.over.NoBirA,P.Value.xBirA.over.NoBirA,t.xBirA.over.NoBirA,Brain_Searched..127.126.127.128.129.130.131..No_BirA_6.multimedian,Brain_Searched..128.126.127.128.129.130.131..No_BirA_5.multimedian,Brain_Searched..131.126.127.128.129.130.131..No_BirA_4.multimedian,Brain_Searched..126.126.127.128.129.130.131..XBirA_2.multimedian,Brain_Searched..129.126.127.128.129.130.131..XBirA_3.multimedian,Brain_Searched..130.126.127.128.129.130.131..XBirA_1.multimedian,id.query,id.mapped,id.concat,accession_number,geneSymbol,numColumnsProteinObserved,numSpectraProteinObserved,numPepsUnique,numPepsUniqueSubgroupSpecificCI,accession_numbers,species,protein_mw,percentCoverage,groupNum,subgroupNum,scoreUnique,scoreUniqueSubgroupSpecificCI,orfCategory,sequenceLength,entry_name,cellular_component,biological_process,molecular_function,Brain_Searched.unique_peptides,Brain_Searched.numSpectra,Brain_Searched.totalIntensity,Brain_Searched.pct_cov
Q8C8R3-4,0.982125714,0.147166667,0.191573861,0.015,0.956847252,0.055949251,0.712,-0.025,-0.268,0.446,-0.212,0.23,Q8C8R3,Ank2,Q8C8R3-4_Ank2,Q8C8R3-4,Ank2,1,5,261,2,Q8C8R3-4|Q8C8R3-3,MOUSE,435314,70.9,8,8.2,4067.93,16.22,,3898,Isoform 4 of Ankyrin-2,intracellular|cytoplasm|cytoskeleton|plasma membrane|integral component of plasma membrane|intercalated disc|basolateral plasma membrane|apical plasma membrane|Z disc|T-tubule|M band|A band|sarcolemma|costamere|postsynaptic membrane|perinuclear region of cytoplasm|neuronal postsynaptic density|,regulation of heart rate|atrial septum development|cellular calcium ion homeostasis|protein localization|positive regulation of gene expression|regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion|regulation of cardiac muscle contraction by calcium ion signaling|regulation of protein stability|T-tubule organization|protein localization to cell surface|cellular protein localization|protein localization to M-band|protein localization to T-tubule|regulation of apoptotic process|positive regulation of potassium ion transport|protein stabilization|regulation of calcium ion transport|positive regulation of calcium ion transport|regulation of cardiac muscle contraction|cardiac muscle contraction|regulation of ventricular cardiac muscle cell membrane repolarization|protein localization to endoplasmic reticulum|protein localization to plasma membrane|protein targeting to plasma membrane|regulation of cardiac muscle cell contraction|ventricular cardiac muscle cell action potential|atrial cardiac muscle cell action potential|SA node cell action potential|regulation of cardiac muscle cell membrane potential|atrial cardiac muscle cell to AV node cell communication|SA node cell to atrial cardiac muscle cell communication|regulation of heart rate by cardiac conduction|regulation of AV node cell action potential|regulation of SA node cell action potential|regulation of atrial cardiac muscle cell action potential|positive regulation of potassium ion transmembrane transporter activity|regulation of calcium ion transmembrane transporter activity|positive regulation of calcium ion transmembrane transporter activity|regulation of cation channel activity|positive regulation of cation channel activity|,"protein binding|potassium channel regulator activity|protein kinase binding|spectrin binding|protein binding, bridging|ion channel binding|ATPase binding|",2,5,299000000,0.2%
Q02357-6,0.675626184,0.169166667,4.212616756,-0.133,0.379086505,-0.933479259,0.467,0.223,0.017,0.257,-0.101,0.152,Q02357,Ank1,Q02357-6_Ank1,Q02357-6,Ank1,1,256,96,88,Q02357-6|A0A0R4J1N7|Q02357|E9QNT8|D3Z5M4|D3YTV8|Q02357-4|Q0VGY9|Q02357-5|Q02357-3|G8JL84|B7ZW98|Q02357-2|G5E8J2|G3UY11|D6RJ51|Q02357-7,MOUSE,210742.6,54.7,8,8.6,1442.27,1320.81,,1862,Isoform 6 of Ankyrin-1,plasma membrane|spectrin-associated cytoskeleton|membrane|sarcoplasmic reticulum|cortical cytoskeleton|,porphyrin-containing compound biosynthetic process|ER to Golgi vesicle-mediated transport|signal transduction|monovalent inorganic cation transport|erythrocyte development|iron ion homeostasis|protein targeting to plasma membrane|,cytoskeletal adaptor activity|enzyme binding|spectrin binding|ATPase binding|,88,256,83000000000,52.5%
S4R2D6,0.657762956,-0.0865,4.604437235,-0.282333333,0.346382766,-1.004788946,-0.636,0.459,0.341,-0.05,-0.483,-0.15,S4R2D6,NotFound,S4R2D6_NotFound,S4R2D6,Ank2,1,5,40,2,S4R2D6|Q8C8R3-6,MOUSE,53110.7,77.9,8,8.7,631.01,18.95,,489,Ankyrin-2,cytoplasm|plasma membrane|Z disc|M band|perinuclear region of cytoplasm|neuronal postsynaptic density|,protein localization|T-tubule organization|cellular protein localization|regulation of apoptotic process|cardiac muscle contraction|protein localization to plasma membrane|protein targeting to plasma membrane|regulation of cardiac muscle cell membrane potential|regulation of cation channel activity|,protein binding|potassium channel regulator activity|,2,5,330000000,4.4%
Q8C8R3-7,0.274611655,0.090166667,11.67789463,-0.349666667,0.067953298,-2.125444421,-0.014,0.223,0.586,-0.074,0.088,-0.268,Q8C8R3,Ank2,Q8C8R3-7_Ank2,Q8C8R3-7,Ank2,1,7,40,5,Q8C8R3-7,MOUSE,49882.2,80.1,8,8.8,629,59.04,,3898,Isoform 7 of Ankyrin-2,intracellular|cytoplasm|cytoskeleton|plasma membrane|integral component of plasma membrane|intercalated disc|basolateral plasma membrane|apical plasma membrane|Z disc|T-tubule|M band|A band|sarcolemma|costamere|postsynaptic membrane|perinuclear region of cytoplasm|neuronal postsynaptic density|,regulation of heart rate|atrial septum development|cellular calcium ion homeostasis|protein localization|positive regulation of gene expression|regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion|regulation of cardiac muscle contraction by calcium ion signaling|regulation of protein stability|T-tubule organization|protein localization to cell surface|cellular protein localization|protein localization to M-band|protein localization to T-tubule|regulation of apoptotic process|positive regulation of potassium ion transport|protein stabilization|regulation of calcium ion transport|positive regulation of calcium ion transport|regulation of cardiac muscle contraction|cardiac muscle contraction|regulation of ventricular cardiac muscle cell membrane repolarization|protein localization to endoplasmic reticulum|protein localization to plasma membrane|protein targeting to plasma membrane|regulation of cardiac muscle cell contraction|ventricular cardiac muscle cell action potential|atrial cardiac muscle cell action potential|SA node cell action potential|regulation of cardiac muscle cell membrane potential|atrial cardiac muscle cell to AV node cell communication|SA node cell to atrial cardiac muscle cell communication|regulation of heart rate by cardiac conduction|regulation of AV node cell action potential|regulation of SA node cell action potential|regulation of atrial cardiac muscle cell action potential|positive regulation of potassium ion transmembrane transporter activity|regulation of calcium ion transmembrane transporter activity|positive regulation of calcium ion transmembrane transporter activity|regulation of cation channel activity|positive regulation of cation channel activity|,"protein binding|potassium channel regulator activity|protein kinase binding|spectrin binding|protein binding, bridging|ion channel binding|ATPase binding|",5,7,827000000,5.2%
D3Z4J3,0.125048217,0.131666667,16.8170933,-0.356666667,0.020810891,-2.901576406,0.419,0.374,0.137,0.13,-0.227,-0.043,D3Z4J3,Myo5a,D3Z4J3_Myo5a,D3Z4J3,Myo5a,1,1575,225,215,D3Z4J3|D3YZ62|Q99104|E9Q1F5|D6RFU0|A0A1L1SUF0,MOUSE,217175.7,77,9,9.1,3411.33,3253.74,,1855,Unconventional myosin-Va,ruffle|photoreceptor outer segment|cytoplasm|Golgi apparatus|cytosol|intermediate filament|membrane|myosin complex|secretory granule|filopodium tip|melanosome|actomyosin|neuronal cell body|extracellular exosome|lysosome|early endosome|late endosome|peroxisome|endoplasmic reticulum|actin filament|vesicle|microtubule plus-end|recycling endosome|,"melanin metabolic process|exocytosis|post-Golgi vesicle-mediated transport|synaptic transmission|visual perception|actin filament-based movement|vesicle transport along actin filament|insulin secretion|melanocyte differentiation|regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity|locomotion involved in locomotory behavior|secretory granule localization|melanosome localization|melanosome transport|melanin biosynthetic process|odontogenesis|myelination|long-chain fatty acid biosynthetic process|pigmentation|developmental pigmentation|synapse organization|endoplasmic reticulum localization|",microfilament motor activity|motor activity|actin binding|calcium ion binding|protein binding|calmodulin binding|ATP binding|Rab GTPase binding|poly(A) RNA binding|,227,1575,6.16E+12,77.0%
P21271-3,0.155218261,0.130666667,15.45688746,-0.383333333,0.028465004,-2.693710345,0.435,0.51,0.022,0.069,-0.075,-0.177,P21271,NotFound,P21271-3_NotFound,P21271-3,Myo5b,1,35,36,23,P21271-3|G3X9Y9|P21271|G5E8G6,MOUSE,215088.1,18.4,9,9.2,427.57,253.71,,1818,Isoform 3 of Unconventional myosin-Vb,brush border|myosin complex|protein complex|apical cortex|extracellular exosome|,metabolic process|protein transport|vesicle-mediated transport|endosome localization|,motor activity|actin binding|calmodulin binding|ATP binding|Rab GTPase binding|,23,35,3650000000,14.0%
Q9JMH9-6,0.036864466,0.088166667,24.28215049,-0.475,0.003730654,-4.109832202,0.338,0.496,0.143,-0.052,-0.278,-0.118,Q9JMH9,Myo18a,Q9JMH9-6_Myo18a,Q9JMH9-6,Myo18a,1,1078,231,3,Q9JMH9-6|B2RRE2|E9QAX2|Q9JMH9-2|Q9JMH9-5|E9Q405,MOUSE,235008.1,75.9,10,10.1,3322.63,56.55,,2050,Isoform 6 of Unconventional myosin-XVIIIa,Golgi membrane|endoplasmic reticulum-Golgi intermediate compartment|trans-Golgi network|cytoskeleton|brush border|membrane|myosin complex|actomyosin|,Golgi organization|cell migration|actomyosin structure organization|negative regulation of apoptotic process|Golgi vesicle budding|positive regulation of protein secretion|Golgi ribbon formation|asymmetric Golgi ribbon formation|,ATP binding|ADP binding|poly(A) RNA binding|actin filament binding|,231,1078,1.48E+12,75.9%
E9QA74,0.235430578,0.102333333,12.73295271,-0.278666667,0.053297241,-2.282703336,0.292,0.435,-0.002,0.023,-0.103,-0.031,E9QA74,NotFound,E9QA74_NotFound,E9QA74,Myo18a,1,4,175,3,E9QA74,MOUSE,187503.1,74.2,10,10.4,2511.84,28.79,,1642,Unconventional myosin-XVIIIa,Golgi membrane|trans-Golgi network|cytoskeleton|membrane|myosin complex|actomyosin|,Golgi organization|metabolic process|cell migration|actomyosin structure organization|negative regulation of apoptotic process|Golgi vesicle budding|positive regulation of protein secretion|Golgi ribbon formation|asymmetric Golgi ribbon formation|,motor activity|ATP binding|ADP binding|poly(A) RNA binding|actin filament binding|,3,4,199000000,2.1%
Q5SWZ5,0.437521031,0.2035,8.096091448,-0.327,0.155021115,-1.581505719,0.805,0.324,-0.028,0.164,-0.174,0.13,Q5SWZ5,Mprip,Q5SWZ5_Mprip,Q5SWZ5,Mprip,1,922,202,113,Q5SWZ5|G5E8W1,MOUSE,259278.6,81.1,11,11.1,3088.63,1731.15,,2269,Myosin phosphatase Rho-interacting protein,cytoplasm|focal adhesion|actin cytoskeleton|,,,202,922,7.86E+11,81.1%
P97434-2,0.324312086,0.145666667,10.42792809,-0.348666667,0.090616481,-1.941791666,0.709,0.292,-0.041,0.077,-0.112,-0.051,P97434,Mprip,P97434-2_Mprip,P97434-2,Mprip,1,20,92,3,P97434-2|P97434|P97434-5|P97434-4,MOUSE,118819,78.5,11,11.2,1405.47,47.99,,1024,Isoform 2 of Myosin phosphatase Rho-interacting protein,cytoplasm|focal adhesion|actin cytoskeleton|,,actin binding|,3,20,4050000000,2.5%
Q99KW3,0.038883786,0.050333333,24.00062509,-0.369333333,0.003980499,-4.061508479,0.11,0.236,0.359,-0.125,-0.14,-0.138,Q99KW3,Triobp,Q99KW3_Triobp,Q99KW3,Triobp,1,3,4,3,Q99KW3|Q99KW3-4|E9QMQ3|Q99KW3-1|Q99KW3-2|Q99KW3-5,MOUSE,225303.5,2.6,11,11.3,25.93,14.73,,2014,TRIO and F-actin-binding protein,nucleus|cytoplasm|microtubule organizing center|focal adhesion|actin cytoskeleton|midbody|,mitotic nuclear division|regulation of actin cytoskeleton organization|cell division|positive regulation of substrate adhesion-dependent cell spreading|,ubiquitin protein ligase binding|actin filament binding|,3,3,22600000000,2.1%
Q5SWU9,0.126377439,0.064833333,16.74833523,-0.356333333,0.021142994,-2.891007266,0.156,0.509,0.064,-0.119,-0.12,-0.101,Q5SWU9,Acaca,Q5SWU9_Acaca,Q5SWU9,Acaca,1,1082,193,171,Q5SWU9|Q5SWU9-2,MOUSE,266849.4,76.7,12,12.1,3063.49,2764.24,,2345,Acetyl-CoA carboxylase 1,nucleolus|cytoplasm|mitochondrion|cytosol|actin cytoskeleton|extracellular exosome|,tissue homeostasis|acetyl-CoA metabolic process|lipid metabolic process|fatty acid biosynthetic process|multicellular organismal protein metabolic process|protein homotetramerization|lipid homeostasis|cellular response to prostaglandin E stimulus|malonyl-CoA biosynthetic process|,acetyl-CoA carboxylase activity|biotin carboxylase activity|protein binding|ATP binding|metal ion binding|,193,1082,2.02E+12,76.7%
E9Q4Z2,0.275568311,0.161166667,11.64250901,-0.301666667,0.068509232,-2.118775821,0.506,0.429,0.001,0.079,-0.107,0.059,E9Q4Z2,Acacb,E9Q4Z2_Acacb,E9Q4Z2,Acacb,1,126,72,50,E9Q4Z2,MOUSE,278141.4,33.5,12,12.2,974.59,675.34,,2448,Acetyl-CoA carboxylase 2,nucleus|mitochondrion|endomembrane system|membrane|,acetyl-CoA metabolic process|fatty acid biosynthetic process|positive regulation of lipid storage|negative regulation of fatty acid oxidation|protein homotetramerization|positive regulation of heart growth|malonyl-CoA biosynthetic process|,acetyl-CoA carboxylase activity|biotin carboxylase activity|ATP binding|metal ion binding|,50,126,46800000000,25.2%
Q9QYX7,0.587600642,-0.104333333,5.624061718,0.164666667,0.273901133,1.178611268,-0.425,-0.191,0.056,-0.152,-0.055,0.141,Q9QYX7,Pclo,Q9QYX7_Pclo,Q9QYX7,Pclo,1,717,215,209,Q9QYX7|Q9QYX7-2,MOUSE,552707.3,46.1,13,13.1,2908.57,2814.81,,5068,Protein piccolo,intracellular|postsynaptic density|cell junction|synapse|presynaptic active zone|extracellular exosome|,cytoskeleton organization|synapse assembly|synaptic vesicle targeting|regulation of exocytosis|cAMP-mediated signaling|insulin secretion|,calcium ion binding|protein binding|profilin binding|calcium-dependent phospholipid binding|,215,717,3E+11,46.1%
O88737,0.568411238,-0.088833333,5.877854307,0.158333333,0.258353631,1.221045233,-0.334,-0.209,0.039,-0.167,-0.031,0.169,O88737,Bsn,O88737_Bsn,O88737,Bsn,1,738,196,190,O88737|O88737-2,MOUSE,420832.3,58.5,13,13.2,2975.26,2881.5,,3942,Protein bassoon,trans-Golgi network|cytoskeleton|cell surface|postsynaptic density|extrinsic component of membrane|cell junction|axon|dendrite|neuronal cell body|neuron projection terminus|synapse|presynaptic active zone|excitatory synapse|neuronal postsynaptic density|integral component of membrane|,synapse assembly|,protein binding|metal ion binding|,190,738,4.17E+11,57.6%
P20357,0.767670139,-0.074166667,3.023714789,-0.099,0.498457943,-0.710524831,-0.289,-0.05,0.265,-0.163,-0.07,-0.138,P20357,Map2,P20357_Map2,P20357,Map2,1,779,174,126,P20357|Q80ZL4|Q80X35,MOUSE,199527.5,78.7,14,14.1,2536.24,1893.6,,1828,Microtubule-associated protein 2,intracellular|nucleolus|cytoplasm|microtubule|microtubule associated complex|postsynaptic density|dendrite|nuclear periphery|neuron projection|neuronal cell body|dendritic shaft|cell body|CA3 pyramidal cell dendrite|neuronal postsynaptic density|,microtubule bundle formation|axonogenesis|dendrite development|central nervous system neuron development|cellular response to organic substance|,dystroglycan binding|protein binding|calmodulin binding|cytoskeletal regulatory protein binding|microtubule binding|,174,779,8.96E+11,78.7%
Q3TLQ0,0.691161107,0.036833333,3.999175872,-0.087,0.398182724,-0.894764859,0.043,0.104,0.094,-0.058,-0.12,0.158,Q3TLQ0,Map2,Q3TLQ0_Map2,Q3TLQ0,Map2,1,5,49,2,Q3TLQ0,MOUSE,52788.9,71.4,14,14.2,660.13,21.86,,498,Microtubule-associated protein,intracellular|nucleolus|cytoplasm|smooth endoplasmic reticulum|rough endoplasmic reticulum|microtubule|microtubule associated complex|postsynaptic density|dendrite|nuclear periphery|neuron projection|neuronal cell body|dendritic shaft|cell body|CA3 pyramidal cell dendrite|neuronal postsynaptic density|,microtubule bundle formation|axonogenesis|dendrite development|central nervous system neuron development|response to estradiol|response to progesterone|dendrite morphogenesis|cellular response to organic substance|,dystroglycan binding|protein binding|cytoskeletal regulatory protein binding|microtubule binding|,2,5,476000000,4.2%
Q6PF93,0.802859551,0.0655,2.5676398,0.073666667,0.553650912,0.619386256,0.182,-0.205,0.109,0.055,0.199,0.053,Q6PF93,Pik3c3,Q6PF93_Pik3c3,Q6PF93,Pik3c3,1,7,7,6,Q6PF93|E9QLS6|Q6PF93-2|D3YZ98|E9Q824,MOUSE,102170.2,8.1,14,14.3,78.96,74.59,,887,Phosphatidylinositol 3-kinase catalytic subunit type 3,"pre-autophagosomal structure|cytoplasm|endosome|late endosome|peroxisome|membrane|midbody|phosphatidylinositol 3-kinase complex, class III, type I|phosphatidylinositol 3-kinase complex, class III, type II|phosphatidylinositol 3-kinase complex, class III|phagocytic vesicle|",autophagosome assembly|cytokinesis|protein phosphorylation|endocytosis|endosome organization|endosomal transport|macroautophagy|protein processing|peroxisome degradation|regulation of cytokinesis|phosphatidylinositol-3-phosphate biosynthetic process|cellular response to glucose starvation|response to leucine|early endosome to late endosome transport|phosphatidylinositol phosphorylation|phosphatidylinositol-mediated signaling|regulation of protein secretion|,protein kinase activity|protein binding|ATP binding|1-phosphatidylinositol-3-kinase activity|,6,7,143000000,7.8%
Q9QYR6,0.247601976,-0.0525,12.38686673,0.242333333,0.057718273,2.230695476,-0.24,-0.179,-0.102,-0.083,0.262,0.027,Q9QYR6,Map1a,Q9QYR6_Map1a,Q9QYR6,Map1a,1,587,165,163,Q9QYR6|A2ARP8|Q9QYR6-2,MOUSE,301503.7,55.2,15,15.1,2441.69,2409.32,,2776,Microtubule-associated protein 1A,photoreceptor outer segment|cytosol|microtubule|neuronal postsynaptic density|,microtubule cytoskeleton organization|positive regulation of defense response to virus by host|sensory perception of sound|photoreceptor cell maintenance|activation of mitophagy in response to mitochondrial depolarization|,protein binding|microtubule binding|,165,587,4.86E+11,55.2%
P14873,0.445872593,-0.075166667,7.937306767,0.157,0.160793809,1.552737719,-0.299,-0.127,-0.035,-0.039,0.111,-0.062,P14873,Map1b,P14873_Map1b,P14873,Map1b,1,671,153,151,P14873,MOUSE,271505,65.9,15,15.2,2379.81,2347.44,,2464,Microtubule-associated protein 1B,photoreceptor outer segment|cytoplasm|cytosol|microtubule|microtubule associated complex|plasma membrane|postsynaptic density|cell junction|dendritic spine|neuronal postsynaptic density|,microtubule bundle formation|microtubule-based process|axonogenesis|cellular process|dendrite development|negative regulation of intracellular transport|positive regulation of axon extension|mitochondrion transport along microtubule|axon extension|establishment of monopolar cell polarity|,protein binding|cytoskeletal regulatory protein binding|microtubule binding|,151,671,6.51E+11,65.4%
E9Q401,1.05732E-05,-0.279333333,71.64870651,1.695333333,6.84115E-08,20.05139763,-1.207,-1.123,-1.051,0.536,0.537,0.632,E9Q401,Ryr2,E9Q401_Ryr2,E9Q401,Ryr2,1,400,158,143,E9Q401|F6U7V1|Q80ZZ5,MOUSE,570001.1,38.6,16,16.1,2213.31,2028.92,,4966,Ryanodine receptor 2,smooth endoplasmic reticulum|membrane|integral component of membrane|sarcoplasmic reticulum|sarcomere|Z disc|sarcoplasmic reticulum membrane|calcium channel complex|protein complex|extracellular exosome|,response to hypoxia|regulation of heart rate|embryonic heart tube morphogenesis|left ventricular cardiac muscle tissue morphogenesis|cardiac muscle hypertrophy|detection of calcium ion|calcium ion transport|cellular calcium ion homeostasis|positive regulation of heart rate|regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion|regulation of cardiac muscle contraction by calcium ion signaling|release of sequestered calcium ion into cytosol by sarcoplasmic reticulum|response to muscle activity|calcium-mediated signaling|BMP signaling pathway|response to caffeine|calcium-mediated signaling using intracellular calcium source|response to muscle stretch|release of sequestered calcium ion into cytosol|positive regulation of sequestering of calcium ion|response to redox state|regulation of cardiac muscle contraction|cardiac muscle contraction|canonical Wnt signaling pathway|cytosolic calcium ion transport|calcium ion transport into cytosol|calcium ion transmembrane transport|cellular response to caffeine|cellular response to epinephrine stimulus|establishment of protein localization to endoplasmic reticulum|ventricular cardiac muscle cell action potential|Purkinje myocyte to ventricular cardiac muscle cell signaling|type B pancreatic cell apoptotic process|positive regulation of the force of heart contraction|regulation of AV node cell action potential|regulation of SA node cell action potential|regulation of atrial cardiac muscle cell action potential|regulation of ventricular cardiac muscle cell action potential|positive regulation of calcium-transporting ATPase activity|,intracellular ligand-gated calcium channel activity|ryanodine-sensitive calcium-release channel activity|calcium channel activity|calcium ion binding|protein binding|calmodulin binding|calcium-release channel activity|enzyme binding|protein kinase binding|protein kinase A catalytic subunit binding|protein kinase A regulatory subunit binding|identical protein binding|protein self-association|suramin binding|calcium-induced calcium release activity|organic cyclic compound binding|,158,400,90200000000,38.6%
