Liver_Searched, 126:127, No_BirA_4:No_BirA_5	Liver_Searched, 126:128, No_BirA_4:XBirA_2	Liver_Searched, 126:129, No_BirA_4:No_BirA_6	Liver_Searched, 126:130, No_BirA_4:XBirA_3	Liver_Searched, 126:131, No_BirA_4:XBirA_1	Liver_Searched, 127:126, No_BirA_5:No_BirA_4	Liver_Searched, 127:128, No_BirA_5:XBirA_2	Liver_Searched, 127:129, No_BirA_5:No_BirA_6	Liver_Searched, 127:130, No_BirA_5:XBirA_3	Liver_Searched, 127:131, No_BirA_5:XBirA_1	Liver_Searched, 128:126, XBirA_2:No_BirA_4	Liver_Searched, 128:127, XBirA_2:No_BirA_5	Liver_Searched, 128:129, XBirA_2:No_BirA_6	Liver_Searched, 128:130, XBirA_2:XBirA_3	Liver_Searched, 128:131, XBirA_2:XBirA_1	Liver_Searched, 129:126, No_BirA_6:No_BirA_4	Liver_Searched, 129:127, No_BirA_6:No_BirA_5	Liver_Searched, 129:128, No_BirA_6:XBirA_2	Liver_Searched, 129:130, No_BirA_6:XBirA_3	Liver_Searched, 129:131, No_BirA_6:XBirA_1	Liver_Searched, 130:126, XBirA_3:No_BirA_4	Liver_Searched, 130:127, XBirA_3:No_BirA_5	Liver_Searched, 130:128, XBirA_3:XBirA_2	Liver_Searched, 130:129, XBirA_3:No_BirA_6	Liver_Searched, 130:131, XBirA_3:XBirA_1	Liver_Searched, 131:126, XBirA_1:No_BirA_4	Liver_Searched, 131:127, XBirA_1:No_BirA_5	Liver_Searched, 131:128, XBirA_1:XBirA_2	Liver_Searched, 131:129, XBirA_1:No_BirA_6	Liver_Searched, 131:130, XBirA_1:XBirA_3	id	accession_number	geneSymbol	numColumnsProteinObserved	numSpectraProteinObserved	numPepsUnique	numPepsUniqueSubgroupSpecificCI	accession_numbers	species	protein_mw	percentCoverage	groupNum	subgroupNum	scoreUnique	scoreUniqueSubgroupSpecificCI	orfCategory	sequenceLength	entry_name	cellular_component	biological_process	molecular_function	Liver_Searched unique_peptides	Liver_Searched numSpectra	Liver_Searched totalIntensity	Liver_Searched pct_cov
0.032	0.153	-0.065	0.186	0.111	-0.032	0.081	-0.118	0.109	0.074	-0.153	-0.081	-0.222	0.018	-0.045	0.065	0.118	0.222	0.248	0.172	-0.186	-0.109	-0.018	-0.248	-0.062	-0.111	-0.074	0.045	-0.172	0.062	Q80X90	Q80X90	Flnb	1	331	112	105	Q80X90	MOUSE	280272.8	51.6	14	14.1	1559.58	1456.59		2602	Filamin-B	stress fiber|cytoplasm|plasma membrane|brush border|focal adhesion|cell cortex|Z disc|extracellular exosome|	keratinocyte development|epithelial cell morphogenesis|skeletal muscle tissue development|actin cytoskeleton organization|	actin binding|protein binding|identical protein binding|poly(A) RNA binding|	112	331	9.12e+10	51.6%
-0.004	-0.168	-0.582	0.108	-0.226	0.004	-0.199	-0.536	0.109	-0.208	0.168	0.199	-0.29	0.267	-0.05	0.582	0.536	0.29	0.656	0.333	-0.108	-0.109	-0.267	-0.656	-0.345	0.226	0.208	0.05	-0.333	0.345	Q8BTM8	Q8BTM8	Flna	1	144	59	53	Q8BTM8|B7FAU9|Q8BTM8-2	MOUSE	284069.1	27.9	14	14.2	779.93	707.8		2647	Filamin-A	nucleus|nucleolus|cytoplasm|trans-Golgi network|plasma membrane|brush border|focal adhesion|cell cortex|actin cytoskeleton|membrane|Myb complex|actin filament bundle|extracellular exosome|	epithelial to mesenchymal transition|adenylate cyclase-inhibiting dopamine receptor signaling pathway|negative regulation of transcription from RNA polymerase I promoter|actin cytoskeleton organization|actin cytoskeleton reorganization|protein localization to cell surface|negative regulation of protein catabolic process|cilium assembly|positive regulation of transcription factor import into nucleus|negative regulation of apoptotic process|receptor clustering|positive regulation of I-kappaB kinase/NF-kappaB signaling|negative regulation of sequence-specific DNA binding transcription factor activity|early endosome to late endosome transport|establishment of protein localization|protein stabilization|cytoplasmic sequestering of protein|actin crosslink formation|platelet aggregation|mitotic spindle assembly|positive regulation of substrate adhesion-dependent cell spreading|positive regulation of integrin-mediated signaling pathway|	glycoprotein binding|actin binding|signal transducer activity|protein kinase C binding|protein binding|transcription factor binding|Rho GTPase binding|Ral GTPase binding|small GTPase binding|Fc-gamma receptor I complex binding|protein homodimerization activity|poly(A) RNA binding|Rac GTPase binding|actin filament binding|	53	144	2.86e+10	26.4%
0.154	-0.888	-0.609	-1.048	-0.825	-0.154	-1.042	-0.763	-1.202	-0.979	0.888	1.042	0.279	-0.16	0.063	0.609	0.763	-0.279	-0.439	-0.216	1.048	1.202	0.16	0.439	0.223	0.825	0.979	-0.063	0.216	-0.223	Q8VHX6	Q8VHX6	Flnc	1	4	11	2	Q8VHX6|Q8VHX6-2	MOUSE	293738.4	4.3	14	14.3	135.64	9.4		2726	Filamin-C	cytoplasm|plasma membrane|focal adhesion|actin cytoskeleton|Z disc|sarcolemma|	actin filament-based process|muscle fiber development|	actin binding|cytoskeletal protein binding|ankyrin binding|actin filament binding|	2	4	2.25e+08	0.9%
0.096	-0.622	-0.311	-0.62	-1.132	-0.096	-0.712	-0.422	-0.741	-1.236	0.622	0.712	0.298	-0.006	-0.477	0.311	0.422	-0.298	-0.303	-0.793	0.62	0.741	0.006	0.303	-0.475	1.132	1.236	0.477	0.793	0.475	P01027	P01027	C3	1	423	106	90	P01027|P01027-2	MOUSE	188021	65.4	15	15.1	1534.94	1345.96		1663	Complement C3	extracellular space|extracellular exosome|blood microparticle|	positive regulation of type IIa hypersensitivity|positive regulation of protein phosphorylation|positive regulation of activation of membrane attack complex|tolerance induction|fatty acid metabolic process|inflammatory response|complement activation|complement activation, alternative pathway|complement activation, classical pathway|blood coagulation|positive regulation of vascular endothelial growth factor production|positive regulation of glucose transport|regulation of triglyceride biosynthetic process|positive regulation of lipid storage|negative regulation of endopeptidase activity|response to magnesium ion|response to estradiol|response to progesterone|positive regulation of G-protein coupled receptor protein signaling pathway|positive regulation of angiogenesis|positive regulation of developmental growth|positive regulation of phagocytosis|response to glucocorticoid|positive regulation of ERK1 and ERK2 cascade|positive regulation of apoptotic cell clearance|	endopeptidase inhibitor activity|protein binding|lipid binding|C5L2 anaphylatoxin chemotactic receptor binding|cofactor binding|	106	423	3.52e+11	65.4%
0.054	0.269	0.025	0.331	0.252	-0.054	0.24	0.003	0.303	0.234	-0.269	-0.24	-0.227	0.07	-0.026	-0.025	-0.003	0.227	0.301	0.232	-0.331	-0.303	-0.07	-0.301	-0.061	-0.252	-0.234	0.026	-0.232	0.061	Q8CGC7	Q8CGC7	Eprs	1	423	101	101	Q8CGC7|A0A0A6YWA4	MOUSE	171844.7	62.8	16	16.1	1427.45	1427.45		1512	Bifunctional glutamate/proline--tRNA ligase	cytoplasm|membrane|aminoacyl-tRNA synthetase multienzyme complex|ribonucleoprotein complex|GAIT complex|	glutamyl-tRNA aminoacylation|prolyl-tRNA aminoacylation|negative regulation of translation|cellular response to interferon-gamma|	glutamate-tRNA ligase activity|proline-tRNA ligase activity|ATP binding|RNA stem-loop binding|GTPase binding|	101	423	2.56e+11	62.8%
-0.439	0.336	-1.08	-0.149	-0.249	0.439	0.755	-0.659	0.299	0.196	-0.336	-0.755	-1.407	-0.453	-0.567	1.08	0.659	1.407	0.965	0.836	0.149	-0.299	0.453	-0.965	-0.11	0.249	-0.196	0.567	-0.836	0.11	Q5SXR6	Q5SXR6	Cltc	1	380	93	93	Q5SXR6|Q68FD5	MOUSE	193751.2	62.2	17	17.1	1416.61	1416.61		1679	Clathrin heavy chain	cytoplasm|mitochondrion|spindle|focal adhesion|membrane|membrane coat|clathrin coat of trans-Golgi network vesicle|clathrin coat of coated pit|clathrin-coated vesicle|Myb complex|intracellular membrane-bounded organelle|protein complex|extracellular exosome|clathrin complex|extracellular vesicle|	osteoblast differentiation|intracellular protein transport|receptor-mediated endocytosis|mitotic nuclear division|receptor internalization|transferrin transport|mitotic spindle assembly|negative regulation of hyaluronan biosynthetic process|negative regulation of protein localization to plasma membrane|	double-stranded RNA binding|structural molecule activity|protein binding|clathrin light chain binding|poly(A) RNA binding|	93	380	2.75e+11	62.2%
-0.042	-1.668	0.083	-1.621	-2.026	0.042	-1.648	0.111	-1.605	-2.007	1.668	1.648	1.769	0.043	-0.347	-0.083	-0.111	-1.769	-1.673	-2.086	1.621	1.605	-0.043	1.673	-0.385	2.026	2.007	0.347	2.086	0.385	Q9JKR6	Q9JKR6	Hyou1	1	525	91	91	Q9JKR6|E0CYZ2	MOUSE	111407.3	67.3	18	18.1	1403.79	1403.79		999	Hypoxia up-regulated protein 1	extracellular region|endoplasmic reticulum lumen|focal adhesion|membrane|endoplasmic reticulum chaperone complex|extracellular exosome|	response to ischemia|response to endoplasmic reticulum stress|negative regulation of apoptotic process|cellular response to hypoxia|negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway|negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway|	ATP binding|	91	525	9.72e+11	67.3%
-0.105	0.156	-0.164	0.235	0.059	0.105	0.266	-0.043	0.349	0.189	-0.156	-0.266	-0.301	0.063	-0.085	0.164	0.043	0.301	0.375	0.219	-0.235	-0.349	-0.063	-0.375	-0.137	-0.059	-0.189	0.085	-0.219	0.137	Q8VDJ3	Q8VDJ3	Hdlbp	1	447	97	97	Q8VDJ3|A0A087WP83	MOUSE	142310.9	66.7	19	19.1	1378.25	1378.25		1268	Vigilin	nucleus|cytoplasm|high-density lipoprotein particle|	lipid transport|cholesterol metabolic process|	poly(A) RNA binding|	97	447	5.2e+11	66.7%
-0.088	-1.794	0.185	-1.803	-1.941	0.088	-1.712	0.307	-1.768	-1.909	1.794	1.712	1.962	-0.037	-0.184	-0.185	-0.307	-1.962	-2.02	-2.164	1.803	1.768	0.037	2.02	-0.144	1.941	1.909	0.184	2.164	0.144	P08113	P08113	Hsp90b1	1	635	87	85	P08113	MOUSE	92759.4	70.6	20	20.1	1370.58	1332.82		802	Endoplasmin	extracellular region|nucleus|endoplasmic reticulum|endoplasmic reticulum lumen|endoplasmic reticulum membrane|cytosol|plasma membrane|focal adhesion|membrane|midbody|extracellular matrix|endoplasmic reticulum chaperone complex|melanosome|perinuclear region of cytoplasm|extracellular exosome|	response to hypoxia|protein folding|ER-associated ubiquitin-dependent protein catabolic process|retrograde protein transport, ER to cytosol|actin rod assembly|negative regulation of apoptotic process|regulation of phosphoprotein phosphatase activity|cellular response to ATP|	RNA binding|protein binding|ATP binding|protein phosphatase binding|virion binding|low-density lipoprotein particle receptor binding|unfolded protein binding|	87	635	1.97e+12	70.6%
-0.137	-0.06	0.088	0.051	-0.099	0.137	0.052	0.208	0.194	0.047	0.06	-0.052	0.142	0.101	-0.051	-0.088	-0.208	-0.142	-0.016	-0.168	-0.051	-0.194	-0.101	0.016	-0.137	0.099	-0.047	0.051	0.168	0.137	P11499	P11499	Hsp90ab1	1	309	81	53	P11499|E9PX27	MOUSE	83622	77.6	20	20.2	1189.09	779.84		724	Heat shock protein HSP 90-beta	intracellular|cytoplasm|mitochondrion|cytosol|cell surface|membrane|inclusion body|basolateral plasma membrane|apical plasma membrane|brush border membrane|melanosome|extracellular exosome|COP9 signalosome|	placenta development|protein folding|response to salt stress|virion attachment to host cell|positive regulation of protein binding|negative regulation of proteasomal ubiquitin-dependent protein catabolic process|positive regulation of protein import into nucleus, translocation|negative regulation of neuron apoptotic process|positive regulation of nitric oxide biosynthetic process|positive regulation of cell size|regulation of interferon-gamma-mediated signaling pathway|regulation of type I interferon-mediated signaling pathway|cellular response to interleukin-4|cellular response to organic cyclic compound|positive regulation of protein serine/threonine kinase activity|fibril organization|	UTP binding|CTP binding|double-stranded RNA binding|protein binding|ATP binding|GTP binding|sulfonylurea receptor binding|kinase binding|protein kinase binding|MHC class II protein complex binding|nitric-oxide synthase regulator activity|TPR domain binding|dATP binding|ion channel binding|poly(A) RNA binding|unfolded protein binding|	53	309	7.14e+11	60.0%
-0.62	0.097	-0.371	-0.251	-0.405	0.62	0.692	0.238	0.379	0.206	-0.097	-0.692	-0.455	-0.351	-0.515	0.371	-0.238	0.455	0.15	-0.011	0.251	-0.379	0.351	-0.15	-0.173	0.405	-0.206	0.515	0.011	0.173	P07901	P07901	Hsp90aa1	1	141	58	32	P07901	MOUSE	85185.7	64.2	20	20.3	867.71	496.22		733	Heat shock protein HSP 90-alpha	intracellular|nucleus|nucleoplasm|cytoplasm|mitochondrion|cytosol|membrane|ruffle membrane|melanosome|myelin sheath|extracellular exosome|	nitric oxide biosynthetic process|response to unfolded protein|response to cold|protein refolding|protein import into mitochondrial outer membrane|positive regulation of nitric oxide biosynthetic process|positive regulation of cytotoxic T cell differentiation|regulation of catalytic activity|chaperone-mediated protein complex assembly|	protein binding|ATP binding|ATPase activity|MHC class II protein complex binding|nitric-oxide synthase regulator activity|TPR domain binding|identical protein binding|protein homodimerization activity|poly(A) RNA binding|GTPase binding|unfolded protein binding|	32	141	8.71e+10	45.8%
0.058	0.185	0.521	0.307	0.348	-0.058	0.099	0.486	0.234	0.275	-0.185	-0.099	0.405	0.133	0.16	-0.521	-0.486	-0.405	-0.279	-0.21	-0.307	-0.234	-0.133	0.279	0.063	-0.348	-0.275	-0.16	0.21	-0.063	Q9CQN1	Q9CQN1	Trap1	1	236	50	49	Q9CQN1	MOUSE	80549.8	66.2	20	20.4	765.6	748		706	Heat shock protein 75 kDa, mitochondrial	nucleoplasm|mitochondrion|mitochondrial inner membrane|mitochondrial intermembrane space|mitochondrial matrix|lipid particle|membrane|extracellular exosome|	protein folding|response to stress|translational attenuation|negative regulation of cellular respiration|negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway|	ATP binding|protein kinase binding|poly(A) RNA binding|unfolded protein binding|	49	236	2.36e+11	64.3%
-0.087	0.087	-0.072	0.004	-0.044	0.087	0.14	0.024	0.094	0.035	-0.087	-0.14	-0.113	-0.053	-0.13	0.072	-0.024	0.113	0.032	-0.016	-0.004	-0.094	0.053	-0.032	-0.069	0.044	-0.035	0.13	0.016	0.069	P26039	P26039	Tln1	1	277	89	81	P26039	MOUSE	271984.6	50.8	21	21.1	1356.34	1233.14		2541	Talin-1	ruffle|cytoplasm|microtubule organizing center|plasma membrane|focal adhesion|cell surface|ruffle membrane|extracellular exosome|	cytoskeletal anchoring at plasma membrane|cell-substrate junction assembly|cortical actin cytoskeleton organization|platelet aggregation|	insulin receptor binding|integrin binding|structural constituent of cytoskeleton|protein binding|vinculin binding|LIM domain binding|actin filament binding|	89	277	7.92e+10	50.8%
-0.057	-0.09	-0.196	-0.052	-0.326	0.057	-0.095	-0.202	-0.054	-0.282	0.09	0.095	-0.071	0.017	-0.215	0.196	0.202	0.071	0.142	-0.205	0.052	0.054	-0.017	-0.142	-0.185	0.326	0.282	0.215	0.205	0.185	E9PUM4	E9PUM4	Tln2	1	23	25	17	A0A1L1SQ51|E9PUM4|Q71LX4|Q8CDM9	MOUSE	273944.6	13.8	21	21.2	321.83	198.63		2542	Talin-2	ruffle|cytoskeleton|fascia adherens|focal adhesion|synapse|	cytoskeletal anchoring at plasma membrane|cell adhesion|	insulin receptor binding|structural constituent of cytoskeleton|actin filament binding|	17	23	5.24e+08	10.0%
-0.048	0.453	0.315	0.2	0.142	0.048	0.495	0.368	0.255	0.211	-0.453	-0.495	-0.09	-0.24	-0.287	-0.315	-0.368	0.09	-0.132	-0.175	-0.2	-0.255	0.24	0.132	-0.049	-0.142	-0.211	0.287	0.175	0.049	Q91ZA3	Q91ZA3	Pcca	1	1161	78	78	Q91ZA3	MOUSE	80547.9	81	22	22.1	1325.81	1325.81		724	Propionyl-CoA carboxylase alpha chain, mitochondrial	mitochondrion|mitochondrial matrix|	metabolic process|	biotin carboxylase activity|propionyl-CoA carboxylase activity|ATP binding|enzyme binding|metal ion binding|	78	1161	1.36e+13	81.0%
0.248	0.167	0.592	0.199	0.326	-0.248	-0.094	0.332	-0.053	0.077	-0.167	0.094	0.451	0.047	0.146	-0.592	-0.332	-0.451	-0.395	-0.265	-0.199	0.053	-0.047	0.395	0.114	-0.326	-0.077	-0.146	0.265	-0.114	Q922D8	Q922D8	Mthfd1	1	548	81	81	Q922D8|A0A1W2P733	MOUSE	101882.4	86	23	23.1	1314.62	1314.62		935	C-1-tetrahydrofolate synthase, cytoplasmic	mitochondrion|cytosol|membrane|extracellular exosome|	histidine biosynthetic process|neutrophil homeostasis|neural tube closure|purine nucleotide biosynthetic process|methionine metabolic process|one-carbon metabolic process|heart development|serine family amino acid metabolic process|serine family amino acid biosynthetic process|methionine biosynthetic process|10-formyltetrahydrofolate biosynthetic process|transsulfuration|tetrahydrofolate interconversion|oxidation-reduction process|somite development|	formate-tetrahydrofolate ligase activity|methenyltetrahydrofolate cyclohydrolase activity|methylenetetrahydrofolate dehydrogenase (NAD+) activity|methylenetetrahydrofolate dehydrogenase (NADP+) activity|ATP binding|	81	548	1.53e+12	86.0%
0.035	0.159	-0.05	-0.49	-0.176	-0.035	0.105	-0.111	-0.504	-0.2	-0.159	-0.105	-0.216	-0.606	-0.285	0.05	0.111	0.216	-0.407	-0.08	0.49	0.504	0.606	0.407	0.309	0.176	0.2	0.285	0.08	-0.309	Q8R0Y6	Q8R0Y6	Aldh1l1	1	373	76	76	Q8R0Y6|A0A0N4SW56|Q8K009|D3Z6B9	MOUSE	99563.2	82.4	24	24.1	1217.26	1217.26		902	Cytosolic 10-formyltetrahydrofolate dehydrogenase	mitochondrion|extracellular exosome|	one-carbon metabolic process|biosynthetic process|10-formyltetrahydrofolate catabolic process|methylation|oxidation-reduction process|	aldehyde dehydrogenase (NAD) activity|protein binding|methyltransferase activity|formyltetrahydrofolate dehydrogenase activity|hydroxymethyl-, formyl- and related transferase activity|	77	373	3.94e+11	82.4%
-0.034	-1.791	0.587	-2.389	-2.412	0.034	-1.826	0.573	-2.316	-2.367	1.791	1.826	2.139	-0.65	-0.68	-0.587	-0.573	-2.139	-2.715	-2.759	2.389	2.316	0.65	2.715	-0.039	2.412	2.367	0.68	2.759	0.039	Q91ZV0	Q91ZV0	Mia2	1	325	80	80	A0A1W2P711|Q91ZV0|H3BJS0|E9Q3S2|Q8R311|H3BKH2|H3BK48|E9PY90|H3BK44|H3BJI6|H3BL19|H3BKL6|Q91ZV0-2	MOUSE	157029.1	57.3	25	25.1	1195.21	1195.21		1396	Melanoma inhibitory activity protein 2	extracellular region|endoplasmic reticulum exit site|	cholesterol homeostasis|triglyceride homeostasis|		80	325	2.61e+11	57.3%
0.676	0.649	1.426	0.594	0.739	-0.676	-0.059	0.75	-0.087	0.082	-0.649	0.059	0.801	-0.045	0.099	-1.426	-0.75	-0.801	-0.817	-0.707	-0.594	0.087	0.045	0.817	0.148	-0.739	-0.082	-0.099	0.707	-0.148	Q9DBM2	Q9DBM2	Ehhadh	1	514	71	71	Q9DBM2	MOUSE	78870.6	84.4	26	26.1	1190.9	1190.9		718	Peroxisomal bifunctional enzyme	mitochondrion|peroxisome|cytosol|	internal protein amino acid acetylation|fatty acid beta-oxidation|acyl-CoA metabolic process|	3-hydroxyacyl-CoA dehydrogenase activity|dodecenoyl-CoA delta-isomerase activity|enoyl-CoA hydratase activity|receptor binding|enzyme binding|	71	514	1.54e+12	84.4%
0.252	0.276	0.727	0.329	0.517	-0.252	0	0.449	0.078	0.264	-0.276	0	0.47	0.061	0.223	-0.727	-0.449	-0.47	-0.385	-0.24	-0.329	-0.078	-0.061	0.385	0.186	-0.517	-0.264	-0.223	0.24	-0.186	P63038	P63038	Hspd1	1	601	68	68	P63038|P63038-2	MOUSE	61125.6	89.3	27	27.1	1178.39	1178.39		573	60 kDa heat shock protein, mitochondrial	extracellular space|cytoplasm|mitochondrion|mitochondrial inner membrane|mitochondrial matrix|early endosome|rough endoplasmic reticulum|Golgi apparatus|cytosol|plasma membrane|coated pit|cell surface|membrane|mitochondrial crista|coated vesicle|secretory granule|zymogen granule|myelin sheath|intracellular membrane-bounded organelle|protein complex|membrane raft|lipopolysaccharide receptor complex|extracellular exosome|cyclin-dependent protein kinase activating kinase holoenzyme complex|	response to hypoxia|detection of misfolded protein|B cell cytokine production|MyD88-dependent toll-like receptor signaling pathway|positive regulation of T cell mediated immune response to tumor cell|activation of cysteine-type endopeptidase activity involved in apoptotic process|response to unfolded protein|response to heat|response to cold|response to lipopolysaccharide|positive regulation of interferon-alpha production|positive regulation of interferon-gamma production|positive regulation of interleukin-10 production|positive regulation of interleukin-12 production|positive regulation of interleukin-6 production|response to ATP|protein refolding|B cell proliferation|T cell activation|B cell activation|response to cocaine|response to drug|response to hydrogen peroxide|positive regulation of macrophage activation|positive regulation of apoptotic process|negative regulation of apoptotic process|negative regulation of neuron apoptotic process|response to estrogen|isotype switching to IgG isotypes|positive regulation of inflammatory response|protein stabilization|positive regulation of T cell activation|chaperone mediated protein folding requiring cofactor|	lipopolysaccharide binding|protease binding|p53 binding|double-stranded RNA binding|ATP binding|ubiquitin protein ligase binding|protein complex binding|insulin binding|poly(A) RNA binding|protein heterodimerization activity|chaperone binding|misfolded protein binding|	68	601	1.82e+12	89.3%
0.179	-3.141	0.832	-3.064	-3.275	-0.179	-3.29	0.714	-3.206	-3.408	3.141	3.29	3.508	0.088	-0.154	-0.832	-0.714	-3.508	-3.476	-3.768	3.064	3.206	-0.088	3.476	-0.21	3.275	3.408	0.154	3.768	0.21	P09103	P09103	P4hb	1	503	74	72	P09103|P05307|A6H7J6|E9Q8G8	MOUSE	57456.8	85.8	28	28.1	1178.33	1157.15		509	Protein disulfide-isomerase	endoplasmic reticulum|endoplasmic reticulum lumen|endoplasmic reticulum-Golgi intermediate compartment|focal adhesion|external side of plasma membrane|procollagen-proline 4-dioxygenase complex|endoplasmic reticulum chaperone complex|melanosome|extracellular exosome|	protein folding|peptidyl-proline hydroxylation to 4-hydroxy-L-proline|response to endoplasmic reticulum stress|cell redox homeostasis|cellular response to hypoxia|regulation of oxidative stress-induced intrinsic apoptotic signaling pathway|	protein disulfide isomerase activity|integrin binding|protein binding|enzyme binding|poly(A) RNA binding|protein heterodimerization activity|procollagen-proline 4-dioxygenase activity|peptidyl-proline 4-dioxygenase activity|	74	503	1.86e+12	85.8%
0.064	-1.406	0.405	-1.63	-1.894	-0.064	-1.286	0.468	-1.566	-1.802	1.406	1.286	1.719	-0.241	-0.525	-0.405	-0.468	-1.719	-2.041	-2.318	1.63	1.566	0.241	2.041	-0.253	1.894	1.802	0.525	2.318	0.253	Q91W90	Q91W90	Txndc5	1	50	16	14	Q91W90|E9PXX7|A0A0R4J1Y7	MOUSE	47099.3	40.5	28	28.2	225.45	204.27		417	Thioredoxin domain-containing protein 5	endoplasmic reticulum lumen|extracellular exosome|	protein folding|response to endoplasmic reticulum stress|apoptotic cell clearance|cell redox homeostasis|	protein disulfide isomerase activity|	14	50	1.64e+10	39.0%
